pitcher_id,player,mean_arm_angle
681870,"Sabrowski, Erik",48.57747252747253
681882,"Selby, Colin",48.9046783625731
681892,"Funderburk, Kody",32.11752212389381
681895,"Sisk, Evan",14.492380952380953
681911,"Vesia, Alex",64.6392026578073
681916,"Smith, Dylan",48.56484848484848
681962,"Capra, Vinny",56.58125
681982,"Anderson, Grant",3.547609756097561
681987,"Eaton, Nate",48.07142857142857
682052,"Lopez, Jacob",20.758343337334935
682120,"Herrin, Tim",30.72305295950156
682144,"Sandridge, Jayvien",40.26774193548387
682171,"Murfee, Penn",-2.804741379310345
682243,"Miller, Bryce",44.74229035166817
682254,"Montgomery, Mason",52.53591022443891
682274,"Hiraldo, Yaramil",62.31940928270043
682515,"Porter, Logan",57.8
682610,"Muñoz, Roddery",38.65240174672489
682790,"González, Wikelman",27.303383458646614
682825,"Mey, Luis",35.250483091787444
682842,"Uribe, Abner",38.320908230842
682847,"Ortiz, Luis L.",21.87813333333333
682989,"Mederos, Victor",23.213694267515926
682990,"Priester, Quinn",46.97054545454545
683004,"Leiter, Jack",45.36014558689718
683021,"Stefanic, Michael",54.44285714285714
683155,"Estes, Joey",38.4268817204301
683175,"Phillips, Connor",42.27155555555556
683232,"Mears, Nick",55.44247448979592
683409,"Chivilli, Angel",34.433604651162796
683618,"Henriquez, Edgardo",41.11497326203209
683627,"Molina, Anthony",48.667117117117115
683766,"Koss, Christian",47.68095238095238
683769,"Gaddis, Hunter",36.89687150837989
684007,"Imanaga, Shota",35.87864554888039
684320,"Rodríguez, Yariel",36.331640625
684974,"Yoho, Craig",18.753614457831326
685005,"Roa, Christian",
685107,"Veneziano, Anthony",34.82717842323652
685126,"Eisert, Brandon",32.159671179883944
685299,"Gordon, Tanner",42.94743875278397
685314,"Saalfrank, Andrew",48.6594752186589
685326,"Brown, McCade",30.443396226415093
685801,"Bigge, Hunter",53.734801762114536
686218,"Sheehan, Emmet",35.14138335287221
686228,"Burgos, Juan",33.07818181818182
686249,"Wiles, Nathan",43.6875
686563,"Cannon, Jonathan",26.46354044548652
686580,"Slaten, Justin",51.09975550122249
686613,"Brown, Hunter",56.29313036690086
686642,"Ellard, Fraser",28.53934426229508
686654,"Adcock, Ty",47.046341463414635
686676,"Lee, Korey",47.36818181818182
686701,"Bergert, Ryan",49.326833477135466
686730,"Spiers, Carson",27.81061224489796
686747,"La Sorsa, Joe",24.864
686751,"Johnson, Seth",48.4714953271028
686752,"Pepiot, Ryan",41.35280030899961
686753,"Jameson, Drey",40.2811320754717
686799,"Kochanowicz, Jack",29.955140692640693
686826,"Jarvis, Bryce",36.95940860215054
686930,"Barnett, Mason",56.891666666666666
686973,"Varland, Louis",42.04609625668449
686993,"Sterner, Justin",35.28899470899471
687003,"Van Belle, Brian",30.08372093023256
687064,"Young, Brandon",48.93237486687966
687074,"Owens, Tyler",45.56515151515152
687075,"Sproat, Brandon",
687134,"Blalock, Bradley",61.967039800995025
687209,"Maxwell, Zach",37.66554621848739
687223,"Palmquist, Carson",20.707659574468085
687287,"Monteverde, Patrick",41.51954022988505
687330,"Kelly, Kevin",3.262639821029083
687362,"Gillispie, Connor",42.387799043062195
687377,"Ribalta, Orlando",39.202168021680215
687396,"Headrick, Brent",42.934699453551914
687424,"Maldonado, Anthony",35.308527131782945
687473,"Gusto, Ryan",43.67788516202388
687606,"Schultz, Paxton",35.644196428571426
687765,"Spence, Mitch",43.650757575757574
687830,"Gipson-Long, Sawyer",28.93186274509804
687847,"Church, Marc",61.55252525252525
687849,"Kent, Zak",51.25690607734806
687863,"Hodge, Porter",39.8382
687888,"Walter, Brandon",26.898402948402946
687911,"King, Bryan",33.47363344051447
687922,"Lucas, Easton",48.16324200913242
687931,"Whisenhunt, Carson",48.1921568627451
688138,"Evans, Logan",33.31024844720497
688158,"Morgan, David",32.628550932568146
688297,"Roycroft, Chris",16.31118881118881
688497,"Rashi, Taylor",71.39739130434783
688642,"Agnos, Zach",40.06035856573705
689017,"Knack, Landon",54.39707520891365
689147,"Kerkering, Orion",31.37052401746725
689225,"Brieske, Beau",49.08839506172839
689254,"Fluharty, Mason",32.5501935483871
689266,"Dodd, Dylan",36.93386666666667
689520,"Laweryson, Cody",
689690,"Jacob, Alek",-0.6164075993091537
689958,"Walters, Andrew",38.53448275862069
690382,"Darrell-Hicks, Michael",32.085443037974684
690544,"Horn, Bailey",44.34709677419355
690829,"Joyce, Ben",31.17571428571429
690916,"Fitts, Richard",52.638775510204084
690925,"Beeter, Clayton",51.28489932885906
690928,"Dobbins, Hunter",49.1323275862069
690953,"Abel, Mick",28.309375000000003
690986,"Harrison, Kyle",27.093298969072166
690990,"Horton, Cade",48.59353421217828
690997,"McLean, Nolan",26.99945945945946
691094,"Wynne, Randy",32.65744680851064
691172,"Zulueta, Yosver",26.266428571428573
691251,"Lara, Andry",38.88823529411765
691441,"Mena, Cristian",46.918
691548,"Muñoz, Rolddy",31.02692307692308
691587,"Pérez, Eury",30.592640364188163
691594,"Sanoja, Javier",13.742483660130718
691799,"Taylor, Grant",57.37403100775194
691951,"Aldegheri, Sam",42.76637168141593
692024,"Carrillo, Alex",18.311904761904763
692230,"Rodriguez, Carlos",36.564492753623185
692285,"Guerrero, Luis",36.08650519031142
693312,"Nicolas, Kyle",47.520731707317076
693313,"Seymour, Carson",41.73175542406312
693433,"Woo, Bryan",25.12883360522023
693645,"Schlittler, Cam",41.63680634201586
693821,"Elder, Bryce",51.295566962202514
693855,"Seymour, Ian",45.75984251968504
694037,"Palencia, Daniel",34.522911392405064
694297,"Pfaadt, Brandon",27.057045088566827
694335,"Svanson, Matt",31.78840579710145
694350,"Brzykcy, Zach",51.43986928104575
694359,"Kavadas, Niko",52.548
694361,"Klein, Will",54.16527196652719
694363,"Shuster, Jared",31.528214285714284
694462,"Waldrep, Hurston",56.053892215568865
694477,"Patrick, Chad",34.2202849002849
694646,"McDermott, Chayce",43.80571428571429
694738,"Roupp, Landen",23.00756347920043
694819,"Misiorowski, Jacob",29.4903073286052
694851,"Hoffmann, Andrew",48.666063348416294
694918,"Tidwell, Blade",43.85663430420712
694973,"Skenes, Paul",23.412373004354137
695243,"Miller, Mason",34.50717884130982
695418,"Lord, Brad",19.82344497607656
695445,"Lee, Chase",-4.1161666666666665
695505,"Burns, Chase",51.45546357615894
695534,"Petty, Chase",31.32130177514793
695549,"Jobe, Jackson",43.18540478905359
696131,"Black, Mason",29.06621621621622
696136,"Wicks, Jordan",53.97407407407407
696147,"Bachman, Sam",35.74689922480621
696149,"Chandler, Bubba",44.26012658227848
696270,"Johnson, Ryan",24.70693430656934
697812,"Rock, Joe",22.90537634408602
699134,"Rodriguez, Bradgley",43.74
699911,"Darnell, Dugan",51.162903225806446
700187,"Taylor, Troy",31.19411764705882
700241,"McGreevy, Michael",33.60269058295964
700249,"Povich, Cade",41.439076376554176
700270,"Díaz, Yilber",45.598333333333336
700363,"Smith-Shawver, AJ",43.3365682137834
700669,"Graceffo, Gordon",51.84542635658915
701121,"VanWey, Logan",18.382941176470588
701487,"Ohl, Pierson",46.98630490956072
701519,"Adams, Travis",39.92540322580645
701542,"Warren, Will",26.9284605961617
701552,"Granillo, Andre",43.11218836565097
701581,"Festa, David",49.65079365079365
701656,"Henderson, Logan",32.69341463414634
702070,"Cameron, Noah",58.23197969543148
702352,"Bivens, Spencer",37.20925426774483
702674,"Dana, Caden",47.63703703703703
702752,"Pintaro, Jonathan",27.93793103448276
702795,"Loutos, Ryan",33.330735930735926
800048,"Messick, Parker",44.81026615969582
800049,"Mazur, Adam",56.105668016194336
800311,"Fuentes, Didier",29.46928327645051
801139,"Tolle, Payton",33.07267080745341
801216,"Montes De Oca, Christian",46.8195652173913
801403,"Dollander, Chase",25.923266745005876
801434,"Gervase, Paul",30.633823529411764
802419,"Harrington, Thomas",32.8625
802686,"Harris, Hayden",17.208333333333332
804636,"Tong, Jonah",63.64123711340206
805123,"Blubaugh, AJ",43.14353741496599
805299,"Garcia, Brandyn",14.53448275862069
805427,"Sommers, Drew",13.728205128205127
805673,"Matthews, Zebby",39.729230769230774
806185,"Birdsong, Hayden",48.171536523929475
806188,"Gibson, Cade",35.65544827586207
806960,"Morales, Luis",38.52065217391304
808963,"Sasaki, Roki",44.11605166051661
808967,"Yamamoto, Yoshinobu",43.44861577181208
813349,"Early, Connelly",
815083,"Farris, Mitch",43.715714285714284
820862,"Fermin, José",45.34379844961241
829272,"Ogasawara, Shinnosuke",48.20524109014676
